assignment_id,hris_worker_id,position_id,job_code,job_title,job_family,job_level,primary_assignment_flag,fte_fraction,standard_hours_per_week,effective_start_date,effective_end_date
ASN-006506-01,HRIS-WKR-006506,POS-FIN-L6-0106,JOB-FIN-L6-04,Finance L6 Role 04,FIN,L6,Y,0.6,23.4,2021-05-10,
ASN-006507-01,HRIS-WKR-006507,POS-FIN-L1-0074,JOB-FIN-L1-02,Finance L1 Role 02,FIN,L1,Y,1.0,39.0,2019-08-08,
ASN-006508-01,HRIS-WKR-006508,POS-HR-L5-0136,JOB-HR-L5-04,People L5 Role 04,HR,L5,Y,1.0,39.0,2019-06-19,
ASN-006509-01,HRIS-WKR-006509,POS-ENG-L1-0006,JOB-ENG-L1-06,Engineering L1 Role 06,ENG,L1,Y,0.6,23.4,2021-10-28,
ASN-006510-01,HRIS-WKR-006510,POS-TEC-L2-0190,JOB-TEC-L2-04,Technology L2 Role 04,TEC,L2,Y,1.0,39.0,2018-12-17,
ASN-006511-01,HRIS-WKR-006511,POS-OPS-L2-0047,JOB-OPS-L2-05,Operations L2 Role 05,OPS,L2,Y,1.0,39.0,2023-12-22,
ASN-006511-02,HRIS-WKR-006511,POS-ENG-L6-0033,JOB-ENG-L6-03,Engineering L6 Role 03,ENG,L6,N,0.3,11.7,2022-06-29,
ASN-006512-01,HRIS-WKR-006512,POS-OPS-L2-0044,JOB-OPS-L2-02,Operations L2 Role 02,OPS,L2,Y,1.0,39.0,2020-12-31,
ASN-006513-01,HRIS-WKR-006513,POS-FIN-L5-0102,JOB-FIN-L5-06,Finance L5 Role 06,FIN,L6,Y,1.0,39.0,2021-10-20,
ASN-006514-01,HRIS-WKR-006514,POS-TEC-L6-0214,JOB-TEC-L6-04,Technology L6 Role 04,TEC,L6,Y,1.0,39.0,2019-11-16,
ASN-006515-01,HRIS-WKR-006515,POS-TEC-L1-0183,JOB-TEC-L1-03,Technology L1 Role 03,TEC,L1,Y,1.0,39.0,2023-02-02,
ASN-006516-01,HRIS-WKR-006516,POS-SAL-L2-0153,JOB-SAL-L2-03,Sales L2 Role 03,SAL,L4,Y,0.8,31.2,2025-01-15,
ASN-006517-01,HRIS-WKR-006517,POS-OPS-L6-0067,JOB-OPS-L6-01,Operations L6 Role 01,OPS,L6,Y,0.8,31.2,2020-09-13,
ASN-006518-01,HRIS-WKR-006518,POS-TEC-L1-0182,JOB-TEC-L1-02,Technology L1 Role 02,TEC,L1,Y,0.6,23.4,2022-02-11,
ASN-006519-01,HRIS-WKR-006519,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,Y,1.0,39.0,2022-12-08,
ASN-006520-01,HRIS-WKR-006520,POS-FIN-L5-0100,JOB-FIN-L5-04,Finance L5 Role 04,FIN,L5,Y,1.0,39.0,2021-05-10,
ASN-006521-01,HRIS-WKR-006521,POS-TEC-L6-0216,JOB-TEC-L6-06,Technology L6 Role 06,TEC,L6,Y,1.0,39.0,2025-01-22,
ASN-006521-02,HRIS-WKR-006521,POS-SAL-L3-0158,JOB-SAL-L3-02,Sales L3 Role 02,SAL,L3,N,0.4,15.6,2024-11-15,
ASN-006522-01,HRIS-WKR-006522,POS-OPS-L1-0037,JOB-OPS-L1-01,Operations L1 Role 01,OPS,L1,Y,1.0,39.0,2021-04-22,
ASN-006523-01,HRIS-WKR-006523,POS-FIN-L2-0080,JOB-FIN-L2-02,Finance L2 Role 02,FIN,L2,Y,0.8,31.2,2020-11-23,
ASN-006523-02,HRIS-WKR-006523,POS-HR-L6-0141,JOB-HR-L6-03,People L6 Role 03,HR,L6,N,0.3,11.7,2020-01-10,
ASN-006524-01,HRIS-WKR-006524,POS-TEC-L2-0190,JOB-TEC-L2-04,Technology L2 Role 04,TEC,L2,Y,1.0,39.0,2019-01-28,
ASN-006525-01,HRIS-WKR-006525,POS-HR-L5-0134,JOB-HR-L5-02,People L5 Role 02,HR,L5,Y,1.0,39.0,2025-10-06,
ASN-006526-01,HRIS-WKR-006526,POS-SAL-L3-0161,JOB-SAL-L3-05,Sales L3 Role 05,SAL,L3,Y,0.4,15.6,2019-08-18,
ASN-006527-01,HRIS-WKR-006527,POS-SAL-L4-0165,JOB-SAL-L4-03,Sales L4 Role 03,SAL,L4,Y,0.6,23.4,2022-11-23,
ASN-006528-01,HRIS-WKR-006528,POS-HR-L6-0139,JOB-HR-L6-01,People L6 Role 01,HR,L6,Y,1.0,39.0,2020-07-22,
ASN-006529-01,HRIS-WKR-006529,POS-TEC-L2-0188,JOB-TEC-L2-02,Technology L2 Role 02,TEC,L2,Y,1.0,39.0,2025-12-01,
ASN-006530-01,HRIS-WKR-006530,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L1,Y,0.6,23.4,2020-01-30,
ASN-006531-01,HRIS-WKR-006531,POS-HR-L3-0125,JOB-HR-L3-05,People L3 Role 05,HR,L3,Y,,,2020-02-02,
ASN-006532-01,HRIS-WKR-006532,POS-ENG-L4-0020,JOB-ENG-L4-02,Engineering L4 Role 02,ENG,L4,Y,1.0,39.0,2024-04-17,
ASN-006533-01,HRIS-WKR-006533,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,Y,1.0,39.0,2024-06-23,
ASN-006534-01,HRIS-WKR-006534,POS-TEC-L2-0190,JOB-TEC-L2-04,Technology L2 Role 04,TEC,L2,Y,1.0,39.0,2022-01-12,
ASN-006535-01,HRIS-WKR-006535,POS-OPS-L2-0044,JOB-OPS-L2-02,Operations L2 Role 02,OPS,L2,Y,1.0,39.0,2024-12-17,
ASN-006536-01,HRIS-WKR-006536,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,Y,1.0,39.0,2024-10-13,
ASN-006537-01,HRIS-WKR-006537,POS-OPS-L2-0044,JOB-OPS-L2-02,Operations L2 Role 02,OPS,L2,Y,0.5,19.5,2022-06-10,
ASN-006538-01,HRIS-WKR-006538,POS-FIN-L1-0076,JOB-FIN-L1-04,Finance L1 Role 04,FIN,L1,Y,1.0,39.0,2020-02-29,
ASN-006539-01,HRIS-WKR-006539,POS-HR-L1-0113,JOB-HR-L1-05,People L1 Role 05,HR,L1,Y,1.0,39.0,2024-11-01,
ASN-006540-01,HRIS-WKR-006540,POS-OPS-L1-0039,JOB-OPS-L1-03,Operations L1 Role 03,OPS,L1,Y,1.0,39.0,2023-08-04,
ASN-006541-01,HRIS-WKR-006541,POS-ENG-L2-0011,JOB-ENG-L2-05,Engineering L2 Role 05,ENG,L2,Y,1.0,39.0,2019-12-03,
ASN-006542-01,HRIS-WKR-006542,POS-SAL-L1-0145,JOB-SAL-L1-01,Sales L1 Role 01,SAL,L1,Y,1.0,39.0,2018-08-13,
ASN-006542-02,HRIS-WKR-006542,POS-TEC-L6-0212,JOB-TEC-L6-02,Technology L6 Role 02,TEC,L6,N,0.2,7.8,2026-01-07,
ASN-006543-01,HRIS-WKR-006543,POS-ENG-L4-0022,JOB-ENG-L4-04,Engineering L4 Role 04,ENG,L4,Y,1.0,39.0,2019-10-12,
ASN-006544-01,HRIS-WKR-006544,POS-HR-L2-0118,JOB-HR-L2-04,People L2 Role 04,HR,L2,Y,1.0,39.0,2022-11-14,
ASN-006545-01,HRIS-WKR-006545,POS-TEC-L2-0189,JOB-TEC-L2-03,Technology L2 Role 03,TEC,L2,Y,1.0,39.0,2018-01-10,
ASN-006546-01,HRIS-WKR-006546,POS-HR-L5-0134,JOB-HR-L5-02,People L5 Role 02,HR,L5,Y,1.0,39.0,2020-05-06,
ASN-006547-01,HRIS-WKR-006547,POS-ENG-L5-0030,JOB-ENG-L5-06,Engineering L5 Role 06,ENG,L5,Y,1.0,39.0,2021-09-10,
ASN-006548-01,HRIS-WKR-006548,POS-SAL-L4-0163,JOB-SAL-L4-01,Sales L4 Role 01,SAL,L4,Y,,,2023-01-19,
ASN-006549-01,HRIS-WKR-006549,POS-TEC-L6-0211,JOB-TEC-L6-01,Technology L6 Role 01,TEC,L6,Y,1.0,39.0,2021-09-08,
ASN-006550-01,HRIS-WKR-006550,POS-OPS-L1-0038,JOB-OPS-L1-02,Operations L1 Role 02,OPS,L1,Y,1.0,39.0,2024-05-10,
ASN-006551-01,HRIS-WKR-006551,POS-HR-L3-0124,JOB-HR-L3-04,People L3 Role 04,HR,L3,Y,1.0,39.0,2020-09-07,
ASN-006552-01,HRIS-WKR-006552,POS-ENG-L5-0029,JOB-ENG-L5-05,Engineering L5 Role 05,ENG,L5,Y,1.0,39.0,2019-03-06,
ASN-006553-01,HRIS-WKR-006553,POS-ENG-L6-0034,JOB-ENG-L6-04,Engineering L6 Role 04,ENG,L6,Y,1.0,39.0,2021-04-29,
ASN-006554-01,HRIS-WKR-006554,POS-SAL-L6-0176,JOB-SAL-L6-02,Sales L6 Role 02,SAL,L6,Y,0.6,23.4,2019-05-03,
ASN-006555-01,HRIS-WKR-006555,POS-ENG-L1-0002,JOB-ENG-L1-02,Engineering L1 Role 02,ENG,L1,Y,1.0,39.0,2021-02-05,
ASN-006556-01,HRIS-WKR-006556,POS-HR-L4-0130,JOB-HR-L4-04,People L4 Role 04,HR,L4,Y,1.0,39.0,2020-03-28,
ASN-006557-01,HRIS-WKR-006557,POS-ENG-L2-0012,JOB-ENG-L2-06,Engineering L2 Role 06,ENG,L2,Y,0.5,19.5,2020-01-10,
ASN-006558-01,HRIS-WKR-006558,POS-ENG-L2-0009,JOB-ENG-L2-03,Engineering L2 Role 03,ENG,L2,Y,0.8,31.2,2018-07-22,
ASN-006559-01,HRIS-WKR-006559,POS-OPS-L1-0038,JOB-OPS-L1-02,Operations L1 Role 02,OPS,L1,Y,1.0,39.0,2020-12-13,
ASN-006560-01,HRIS-WKR-006560,POS-SAL-L6-0176,JOB-SAL-L6-02,Sales L6 Role 02,SAL,L6,Y,0.6,23.4,2018-08-04,
ASN-006561-01,HRIS-WKR-006561,POS-ENG-L4-0023,JOB-ENG-L4-05,Engineering L4 Role 05,ENG,L4,Y,1.0,39.0,2022-02-28,
ASN-006562-01,HRIS-WKR-006562,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,1.0,39.0,2023-11-23,
ASN-006563-01,HRIS-WKR-006563,POS-OPS-L1-0038,JOB-OPS-L1-02,Operations L1 Role 02,OPS,L1,Y,1.0,39.0,2023-05-19,
ASN-006564-01,HRIS-WKR-006564,POS-HR-L4-0130,JOB-HR-L4-04,People L4 Role 04,HR,L4,Y,1.0,39.0,2022-01-21,
ASN-006565-01,HRIS-WKR-006565,POS-FIN-L2-0080,JOB-FIN-L2-02,Finance L2 Role 02,FIN,L2,Y,1.0,39.0,2022-11-12,
ASN-006566-01,HRIS-WKR-006566,POS-OPS-L2-0044,JOB-OPS-L2-02,Operations L2 Role 02,OPS,L2,Y,1.0,39.0,2021-03-15,
ASN-006567-01,HRIS-WKR-006567,POS-FIN-L6-0105,JOB-FIN-L6-03,Finance L6 Role 03,FIN,L6,Y,1.0,39.0,2020-12-08,
ASN-006567-02,HRIS-WKR-006567,POS-ENG-L3-0018,JOB-ENG-L3-06,Engineering L3 Role 06,ENG,L3,N,0.2,7.8,2022-06-11,
ASN-006568-01,HRIS-WKR-006568,POS-OPS-L5-0066,JOB-OPS-L5-06,Operations L5 Role 06,OPS,L5,Y,1.0,39.0,2024-01-25,
ASN-006569-01,HRIS-WKR-006569,POS-FIN-L6-0104,JOB-FIN-L6-02,Finance L6 Role 02,FIN,L6,Y,0.5,19.5,2020-02-05,
ASN-006570-01,HRIS-WKR-006570,POS-ENG-L6-0034,JOB-ENG-L6-04,Engineering L6 Role 04,ENG,L6,Y,0.8,31.2,2023-08-23,
ASN-006571-01,HRIS-WKR-006571,POS-HR-L1-0113,JOB-HR-L1-05,People L1 Role 05,HR,L1,Y,0.8,31.2,2025-02-21,
ASN-006572-01,HRIS-WKR-006572,POS-TEC-L3-0193,JOB-TEC-L3-01,Technology L3 Role 01,TEC,L3,Y,0.6,23.4,2018-05-21,
ASN-006573-01,HRIS-WKR-006573,POS-OPS-L4-0060,JOB-OPS-L4-06,Operations L4 Role 06,OPS,L4,Y,1.0,39.0,2024-02-04,
ASN-006573-02,HRIS-WKR-006573,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,N,0.2,7.8,2019-01-08,
ASN-006574-01,HRIS-WKR-006574,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,1.0,39.0,2025-02-13,
ASN-006575-01,HRIS-WKR-006575,POS-FIN-L6-0105,JOB-FIN-L6-03,Finance L6 Role 03,FIN,L6,Y,1.0,39.0,2024-12-21,
ASN-006576-01,HRIS-WKR-006576,POS-SAL-L4-0164,JOB-SAL-L4-02,Sales L4 Role 02,SAL,L4,Y,1.0,39.0,2024-05-16,
ASN-006577-01,HRIS-WKR-006577,POS-HR-L2-0120,JOB-HR-L2-06,People L2 Role 06,HR,L2,Y,1.0,39.0,2019-05-07,
ASN-006578-01,HRIS-WKR-006578,POS-TEC-L1-0184,JOB-TEC-L1-04,Technology L1 Role 04,TEC,L1,Y,1.0,39.0,2024-03-21,
ASN-006579-01,HRIS-WKR-006579,POS-TEC-L4-0201,JOB-TEC-L4-03,Technology L4 Role 03,TEC,L4,Y,1.0,39.0,2021-03-02,
ASN-006580-01,HRIS-WKR-006580,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L4,Y,0.6,23.4,2019-06-03,
ASN-006581-01,HRIS-WKR-006581,POS-FIN-L3-0089,JOB-FIN-L3-05,Finance L3 Role 05,FIN,L3,Y,1.0,39.0,2020-05-21,
ASN-006582-01,HRIS-WKR-006582,POS-FIN-L4-0091,JOB-FIN-L4-01,Finance L4 Role 01,FIN,L4,Y,1.0,39.0,2024-02-02,
ASN-006582-02,HRIS-WKR-006582,POS-TEC-L1-0186,JOB-TEC-L1-06,Technology L1 Role 06,TEC,L1,N,0.2,7.8,2019-03-27,
ASN-006583-01,HRIS-WKR-006583,POS-ENG-L4-0022,JOB-ENG-L4-04,Engineering L4 Role 04,ENG,L4,Y,1.0,39.0,2024-05-15,
ASN-006584-01,HRIS-WKR-006584,POS-OPS-L4-0058,JOB-OPS-L4-04,Operations L4 Role 04,OPS,L4,Y,0.6,23.4,2021-01-19,
ASN-006585-01,HRIS-WKR-006585,POS-FIN-L3-0086,JOB-FIN-L3-02,Finance L3 Role 02,FIN,L3,Y,0.5,19.5,2023-08-23,
ASN-006586-01,HRIS-WKR-006586,POS-HR-L2-0116,JOB-HR-L2-02,People L2 Role 02,HR,L2,Y,1.0,39.0,2022-01-11,
ASN-006587-01,HRIS-WKR-006587,POS-FIN-L2-0080,JOB-FIN-L2-02,Finance L2 Role 02,FIN,L2,Y,,,2018-10-16,
ASN-006588-01,HRIS-WKR-006588,POS-OPS-L6-0067,JOB-OPS-L6-01,Operations L6 Role 01,OPS,L6,Y,1.0,39.0,2023-08-31,
ASN-006589-01,HRIS-WKR-006589,POS-ENG-L3-0017,JOB-ENG-L3-05,Engineering L3 Role 05,ENG,L3,Y,0.4,15.6,2020-02-10,
ASN-006590-01,HRIS-WKR-006590,POS-SAL-L3-0159,JOB-SAL-L3-03,Sales L3 Role 03,SAL,L3,Y,1.0,39.0,2025-03-26,
ASN-006590-02,HRIS-WKR-006590,POS-HR-L2-0118,JOB-HR-L2-04,People L2 Role 04,HR,L2,N,0.3,11.7,2023-11-17,
ASN-006591-01,HRIS-WKR-006591,POS-SAL-L2-0152,JOB-SAL-L2-02,Sales L2 Role 02,SAL,L2,Y,1.0,39.0,2023-04-15,
ASN-006592-01,HRIS-WKR-006592,POS-ENG-L1-0005,JOB-ENG-L1-05,Engineering L1 Role 05,ENG,L1,Y,1.0,39.0,2022-07-17,
ASN-006592-02,HRIS-WKR-006592,POS-OPS-L3-0052,JOB-OPS-L3-04,Operations L3 Role 04,OPS,L3,N,0.2,7.8,2022-08-23,
ASN-006593-01,HRIS-WKR-006593,POS-FIN-L1-0076,JOB-FIN-L1-04,Finance L1 Role 04,FIN,L1,Y,1.0,39.0,2018-04-15,
ASN-006594-01,HRIS-WKR-006594,POS-ENG-L4-0021,JOB-ENG-L4-03,Engineering L4 Role 03,ENG,L4,Y,1.0,39.0,2025-09-01,
ASN-006594-02,HRIS-WKR-006594,POS-OPS-L3-0053,JOB-OPS-L3-05,Operations L3 Role 05,OPS,L3,N,0.2,7.8,2021-07-24,
ASN-006595-01,HRIS-WKR-006595,POS-ENG-L5-0029,JOB-ENG-L5-05,Engineering L5 Role 05,ENG,L5,Y,1.0,39.0,2022-02-15,
ASN-006596-01,HRIS-WKR-006596,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L6,Y,1.0,39.0,2024-02-07,
ASN-006597-01,HRIS-WKR-006597,POS-SAL-L5-0174,JOB-SAL-L5-06,Sales L5 Role 06,SAL,L5,Y,1.0,39.0,2024-05-19,
ASN-006597-02,HRIS-WKR-006597,POS-HR-L1-0112,JOB-HR-L1-04,People L1 Role 04,HR,L1,N,0.3,11.7,2021-10-16,
ASN-006598-01,HRIS-WKR-006598,POS-OPS-L6-0069,JOB-OPS-L6-03,Operations L6 Role 03,OPS,L6,Y,1.0,39.0,2019-10-01,
ASN-006598-02,HRIS-WKR-006598,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L2,N,0.2,7.8,2020-03-31,
ASN-006599-01,HRIS-WKR-006599,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,0.8,31.2,2018-12-21,
ASN-006600-01,HRIS-WKR-006600,POS-HR-L4-0129,JOB-HR-L4-03,People L4 Role 03,HR,L4,Y,1.0,39.0,2024-06-19,
ASN-006601-01,HRIS-WKR-006601,POS-OPS-L4-0059,JOB-OPS-L4-05,Operations L4 Role 05,OPS,L4,Y,0.8,31.2,2018-12-05,
ASN-006602-01,HRIS-WKR-006602,POS-ENG-L4-0019,JOB-ENG-L4-01,Engineering L4 Role 01,ENG,L4,Y,1.0,39.0,2025-02-15,
ASN-006603-01,HRIS-WKR-006603,POS-FIN-L5-0098,JOB-FIN-L5-02,Finance L5 Role 02,FIN,L5,Y,1.0,39.0,2021-05-23,
ASN-006604-01,HRIS-WKR-006604,POS-HR-L5-0135,JOB-HR-L5-03,People L5 Role 03,HR,L5,Y,1.0,39.0,2022-01-12,
ASN-006605-01,HRIS-WKR-006605,POS-OPS-L2-0043,JOB-OPS-L2-01,Operations L2 Role 01,OPS,L2,Y,1.0,39.0,2018-06-19,
ASN-006606-01,HRIS-WKR-006606,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,0.8,31.2,2024-08-03,
ASN-006607-01,HRIS-WKR-006607,POS-HR-L2-0115,JOB-HR-L2-01,People L2 Role 01,HR,L2,Y,,,2025-11-16,
ASN-006608-01,HRIS-WKR-006608,POS-SAL-L2-0152,JOB-SAL-L2-02,Sales L2 Role 02,SAL,L2,Y,1.0,39.0,2024-12-15,
ASN-006609-01,HRIS-WKR-006609,POS-SAL-L1-0149,JOB-SAL-L1-05,Sales L1 Role 05,SAL,L1,Y,1.0,39.0,2018-07-20,
ASN-006610-01,HRIS-WKR-006610,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,1.0,39.0,2018-12-12,
ASN-006611-01,HRIS-WKR-006611,POS-TEC-L5-0209,JOB-TEC-L5-05,Technology L5 Role 05,TEC,L5,Y,0.6,23.4,2023-02-22,
ASN-006612-01,HRIS-WKR-006612,POS-OPS-L6-0067,JOB-OPS-L6-01,Operations L6 Role 01,OPS,L6,Y,1.0,39.0,2022-09-14,
ASN-006613-01,HRIS-WKR-006613,POS-ENG-L5-0025,JOB-ENG-L5-01,Engineering L5 Role 01,ENG,L5,Y,0.6,23.4,2019-07-02,
ASN-006614-01,HRIS-WKR-006614,POS-ENG-L2-0010,JOB-ENG-L2-04,Engineering L2 Role 04,ENG,L2,Y,1.0,39.0,2020-09-18,
ASN-006615-01,HRIS-WKR-006615,POS-HR-L3-0122,JOB-HR-L3-02,People L3 Role 02,HR,L3,Y,1.0,39.0,2021-11-14,
ASN-006616-01,HRIS-WKR-006616,POS-OPS-L1-0039,JOB-OPS-L1-03,Operations L1 Role 03,OPS,L1,Y,1.0,39.0,2020-07-24,
ASN-006617-01,HRIS-WKR-006617,POS-OPS-L5-0066,JOB-OPS-L5-06,Operations L5 Role 06,OPS,L5,Y,1.0,39.0,2019-06-27,
ASN-006618-01,HRIS-WKR-006618,POS-OPS-L4-0058,JOB-OPS-L4-04,Operations L4 Role 04,OPS,L4,Y,1.0,39.0,2020-11-02,
ASN-006618-02,HRIS-WKR-006618,POS-SAL-L3-0160,JOB-SAL-L3-04,Sales L3 Role 04,SAL,L3,N,0.2,7.8,2021-10-16,
ASN-006619-01,HRIS-WKR-006619,POS-HR-L2-0115,JOB-HR-L2-01,People L2 Role 01,HR,L2,Y,0.5,19.5,2018-12-27,
ASN-006620-01,HRIS-WKR-006620,POS-ENG-L3-0015,JOB-ENG-L3-03,Engineering L3 Role 03,ENG,L3,Y,0.8,31.2,2018-05-15,
ASN-006621-01,HRIS-WKR-006621,POS-OPS-L1-0040,JOB-OPS-L1-04,Operations L1 Role 04,OPS,L1,Y,1.0,39.0,2022-11-22,
ASN-006622-01,HRIS-WKR-006622,POS-SAL-L1-0145,JOB-SAL-L1-01,Sales L1 Role 01,SAL,L1,Y,1.0,39.0,2021-08-24,
ASN-006623-01,HRIS-WKR-006623,POS-OPS-L5-0062,JOB-OPS-L5-02,Operations L5 Role 02,OPS,L5,Y,1.0,39.0,2018-08-14,
ASN-006624-01,HRIS-WKR-006624,POS-OPS-L4-0058,JOB-OPS-L4-04,Operations L4 Role 04,OPS,L4,Y,1.0,39.0,2021-06-15,
ASN-006625-01,HRIS-WKR-006625,POS-FIN-L6-0106,JOB-FIN-L6-04,Finance L6 Role 04,FIN,L6,Y,1.0,39.0,2018-06-17,
ASN-006626-01,HRIS-WKR-006626,POS-ENG-L1-0002,JOB-ENG-L1-02,Engineering L1 Role 02,ENG,L1,Y,1.0,39.0,2025-10-12,
ASN-006627-01,HRIS-WKR-006627,POS-OPS-L2-0043,JOB-OPS-L2-01,Operations L2 Role 01,OPS,L2,Y,1.0,39.0,2019-08-08,
ASN-006627-02,HRIS-WKR-006627,POS-SAL-L4-0167,JOB-SAL-L4-05,Sales L4 Role 05,SAL,L4,N,0.2,7.8,2021-02-25,
ASN-006628-01,HRIS-WKR-006628,POS-HR-L1-0114,JOB-HR-L1-06,People L1 Role 06,HR,L3,Y,0.6,23.4,2025-09-10,
ASN-006629-01,HRIS-WKR-006629,POS-FIN-L1-0075,JOB-FIN-L1-03,Finance L1 Role 03,FIN,L1,Y,0.8,31.2,2018-11-18,
ASN-006630-01,HRIS-WKR-006630,POS-OPS-L2-0045,JOB-OPS-L2-03,Operations L2 Role 03,OPS,L2,Y,1.0,39.0,2020-03-18,
ASN-006631-01,HRIS-WKR-006631,POS-TEC-L4-0204,JOB-TEC-L4-06,Technology L4 Role 06,TEC,L4,Y,1.0,39.0,2022-05-06,
ASN-006632-01,HRIS-WKR-006632,POS-ENG-L6-0036,JOB-ENG-L6-06,Engineering L6 Role 06,ENG,L6,Y,1.0,39.0,2023-04-23,
ASN-006633-01,HRIS-WKR-006633,POS-TEC-L3-0194,JOB-TEC-L3-02,Technology L3 Role 02,TEC,L3,Y,1.0,39.0,2019-08-08,
ASN-006634-01,HRIS-WKR-006634,POS-OPS-L6-0069,JOB-OPS-L6-03,Operations L6 Role 03,OPS,L6,Y,1.0,39.0,2025-02-13,
ASN-006635-01,HRIS-WKR-006635,POS-ENG-L1-0001,JOB-ENG-L1-01,Engineering L1 Role 01,ENG,L1,Y,0.8,31.2,2021-09-24,
ASN-006636-01,HRIS-WKR-006636,POS-SAL-L4-0163,JOB-SAL-L4-01,Sales L4 Role 01,SAL,L4,Y,1.0,39.0,2025-12-06,
ASN-006637-01,HRIS-WKR-006637,POS-SAL-L3-0160,JOB-SAL-L3-04,Sales L3 Role 04,SAL,L3,Y,0.5,19.5,2018-09-13,
ASN-006638-01,HRIS-WKR-006638,POS-FIN-L2-0079,JOB-FIN-L2-01,Finance L2 Role 01,FIN,L2,Y,0.8,31.2,2018-05-02,
ASN-006639-01,HRIS-WKR-006639,POS-SAL-L2-0156,JOB-SAL-L2-06,Sales L2 Role 06,SAL,L2,Y,1.0,39.0,2022-08-16,
ASN-006640-01,HRIS-WKR-006640,POS-HR-L1-0111,JOB-HR-L1-03,People L1 Role 03,HR,L1,Y,1.0,39.0,2019-05-02,
ASN-006640-02,HRIS-WKR-006640,POS-OPS-L2-0046,JOB-OPS-L2-04,Operations L2 Role 04,OPS,L2,N,0.2,7.8,2019-04-16,
ASN-006641-01,HRIS-WKR-006641,POS-OPS-L1-0041,JOB-OPS-L1-05,Operations L1 Role 05,OPS,L1,Y,0.8,31.2,2023-07-13,
ASN-006642-01,HRIS-WKR-006642,POS-ENG-L1-0002,JOB-ENG-L1-02,Engineering L1 Role 02,ENG,L1,Y,1.0,39.0,2021-01-06,
ASN-006643-01,HRIS-WKR-006643,POS-SAL-L6-0176,JOB-SAL-L6-02,Sales L6 Role 02,SAL,L6,Y,1.0,39.0,2022-07-28,
ASN-006644-01,HRIS-WKR-006644,POS-SAL-L6-0175,JOB-SAL-L6-01,Sales L6 Role 01,SAL,L6,Y,1.0,39.0,2023-09-04,
ASN-006645-01,HRIS-WKR-006645,POS-ENG-L3-0017,JOB-ENG-L3-05,Engineering L3 Role 05,ENG,L3,Y,1.0,39.0,2021-11-22,
ASN-006646-01,HRIS-WKR-006646,POS-HR-L6-0140,JOB-HR-L6-02,People L6 Role 02,HR,L6,Y,1.0,39.0,2022-12-01,
ASN-006647-01,HRIS-WKR-006647,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L2,Y,1.0,39.0,2022-05-15,
ASN-006648-01,HRIS-WKR-006648,POS-TEC-L5-0208,JOB-TEC-L5-04,Technology L5 Role 04,TEC,L5,Y,1.0,39.0,2020-06-30,
ASN-006649-01,HRIS-WKR-006649,POS-TEC-L5-0210,JOB-TEC-L5-06,Technology L5 Role 06,TEC,L6,Y,1.0,39.0,2023-01-14,
ASN-006649-02,HRIS-WKR-006649,POS-TEC-L3-0193,JOB-TEC-L3-01,Technology L3 Role 01,TEC,L3,N,0.3,11.7,2024-07-27,
ASN-006650-01,HRIS-WKR-006650,POS-TEC-L3-0194,JOB-TEC-L3-02,Technology L3 Role 02,TEC,L1,Y,1.0,39.0,2020-02-18,
ASN-006651-01,HRIS-WKR-006651,POS-TEC-L5-0210,JOB-TEC-L5-06,Technology L5 Role 06,TEC,L5,Y,1.0,39.0,2021-02-20,
ASN-006652-01,HRIS-WKR-006652,POS-HR-L2-0118,JOB-HR-L2-04,People L2 Role 04,HR,L2,Y,1.0,39.0,2019-12-29,
ASN-006653-01,HRIS-WKR-006653,POS-HR-L5-0133,JOB-HR-L5-01,People L5 Role 01,HR,L5,Y,0.8,31.2,2025-01-07,
ASN-006654-01,HRIS-WKR-006654,POS-FIN-L1-0078,JOB-FIN-L1-06,Finance L1 Role 06,FIN,L1,Y,1.0,39.0,2020-12-18,
ASN-006655-01,HRIS-WKR-006655,POS-FIN-L2-0084,JOB-FIN-L2-06,Finance L2 Role 06,FIN,L2,Y,1.0,39.0,2022-10-18,
ASN-006656-01,HRIS-WKR-006656,POS-ENG-L4-0020,JOB-ENG-L4-02,Engineering L4 Role 02,ENG,L4,Y,1.0,39.0,2018-10-13,
