hris_worker_id,worker_public_id,country_code,legal_entity_id,employment_status,employment_type,contract_type,hire_date,termination_date,gender,department,location,cost_center
HRIS-WKR-005653,WKR-PUB-005653,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-05-25,,F,Technology,Cork,CC-IE-002
HRIS-WKR-005654,WKR-PUB-005654,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2023-08-15,,F,Operations,Remote-IE,CC-IE-033
HRIS-WKR-005655,WKR-PUB-005655,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-03-22,,F,People,Dublin,CC-IE-035
HRIS-WKR-005656,WKR-PUB-005656,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-05-03,,M,Operations,Dublin,CC-IE-004
HRIS-WKR-005657,WKR-PUB-005657,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-10-13,,F,Operations,Dublin,CC-IE-022
HRIS-WKR-005658,WKR-PUB-005658,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-08-26,,F,Engineering,Dublin,CC-IE-039
HRIS-WKR-005659,WKR-PUB-005659,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-03-25,,M,Technology,Galway,CC-IE-007
HRIS-WKR-005660,WKR-PUB-005660,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-12-20,,M,Operations,Cork,CC-IE-016
HRIS-WKR-005661,WKR-PUB-005661,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-01-10,,M,Technology,Dublin,CC-IE-015
HRIS-WKR-005662,WKR-PUB-005662,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-08-01,,M,Operations,Dublin,CC-IE-039
HRIS-WKR-005663,WKR-PUB-005663,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-01-13,,F,Operations,Dublin,CC-IE-003
HRIS-WKR-005664,WKR-PUB-005664,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2018-08-22,,F,Engineering,Galway,CC-IE-037
HRIS-WKR-005665,WKR-PUB-005665,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-03-08,,F,Engineering,Dublin,CC-IE-002
HRIS-WKR-005666,WKR-PUB-005666,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-08-10,,M,Finance,Limerick,CC-IE-014
HRIS-WKR-005667,WKR-PUB-005667,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-03-27,,M,Operations,Dublin,CC-IE-035
HRIS-WKR-005668,WKR-PUB-005668,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-09-02,,F,Engineering,Dublin,CC-IE-032
HRIS-WKR-005669,WKR-PUB-005669,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2024-02-22,2026-06-01,F,Operations,Dublin,CC-IE-034
HRIS-WKR-005670,WKR-PUB-005670,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2026-02-14,,,Technology,Dublin,CC-IE-040
HRIS-WKR-005671,WKR-PUB-005671,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-01-15,,F,Engineering,Dublin,CC-IE-005
HRIS-WKR-005672,WKR-PUB-005672,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2022-03-03,,M,Operations,Remote-IE,CC-IE-036
HRIS-WKR-005673,WKR-PUB-005673,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-12-20,,F,Sales,Dublin,CC-IE-014
HRIS-WKR-005674,WKR-PUB-005674,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-01-24,,F,Operations,Dublin,CC-IE-018
HRIS-WKR-005675,WKR-PUB-005675,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-04-22,,M,Engineering,Remote-IE,CC-IE-028
HRIS-WKR-005676,WKR-PUB-005676,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-02-09,,M,People,Remote-IE,CC-IE-026
HRIS-WKR-005677,WKR-PUB-005677,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-05-12,,F,Engineering,Dublin,CC-IE-025
HRIS-WKR-005678,WKR-PUB-005678,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-12,,M,Operations,Dublin,CC-IE-037
HRIS-WKR-005679,WKR-PUB-005679,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-09-07,,M,Engineering,Dublin,CC-IE-037
HRIS-WKR-005680,WKR-PUB-005680,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-09-25,,M,Sales,Dublin,CC-IE-037
HRIS-WKR-005681,WKR-PUB-005681,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-09-19,,M,Engineering,Dublin,CC-IE-016
HRIS-WKR-005682,WKR-PUB-005682,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2019-11-06,,M,Technology,Galway,CC-IE-018
HRIS-WKR-005683,WKR-PUB-005683,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-03-04,,M,Sales,Dublin,CC-IE-009
HRIS-WKR-005684,WKR-PUB-005684,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-05-28,,F,Technology,Cork,CC-IE-028
HRIS-WKR-005685,WKR-PUB-005685,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-09-22,,F,People,Galway,CC-IE-039
HRIS-WKR-005686,WKR-PUB-005686,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2014-02-18,,F,Operations,Remote-IE,CC-IE-031
HRIS-WKR-005687,WKR-PUB-005687,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,APPRENTICE,2017-07-10,,F,People,Dublin,CC-IE-012
HRIS-WKR-005688,WKR-PUB-005688,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-10-19,,M,Finance,Cork,CC-IE-039
HRIS-WKR-005689,WKR-PUB-005689,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-10-16,,F,Engineering,Dublin,CC-IE-019
HRIS-WKR-005690,WKR-PUB-005690,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-11-07,,F,Engineering,Dublin,CC-IE-011
HRIS-WKR-005691,WKR-PUB-005691,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-02-05,,F,Engineering,Dublin,CC-IE-004
HRIS-WKR-005692,WKR-PUB-005692,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-08-14,,F,Finance,Dublin,CC-IE-028
HRIS-WKR-005693,WKR-PUB-005693,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-06-08,,F,Operations,Dublin,CC-IE-004
HRIS-WKR-005694,WKR-PUB-005694,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2023-01-06,,F,Operations,Cork,CC-IE-014
HRIS-WKR-005695,WKR-PUB-005695,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-04-26,,M,Operations,Galway,CC-IE-013
HRIS-WKR-005696,WKR-PUB-005696,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-06-05,,M,Engineering,Dublin,CC-IE-020
HRIS-WKR-005697,WKR-PUB-005697,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-07-24,,M,Sales,Galway,CC-IE-029
HRIS-WKR-005698,WKR-PUB-005698,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-07-01,,F,Finance,Dublin,CC-IE-030
HRIS-WKR-005699,WKR-PUB-005699,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-06-25,,F,Engineering,Remote-IE,CC-IE-031
HRIS-WKR-005700,WKR-PUB-005700,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-04-29,,F,Technology,Dublin,CC-IE-003
HRIS-WKR-005701,WKR-PUB-005701,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-21,,M,Operations,Cork,CC-IE-026
HRIS-WKR-005702,WKR-PUB-005702,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2020-10-20,,M,Sales,Limerick,CC-IE-010
HRIS-WKR-005703,WKR-PUB-005703,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-05-18,,M,People,Dublin,CC-IE-008
HRIS-WKR-005704,WKR-PUB-005704,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-03-03,,M,Sales,Dublin,CC-IE-034
HRIS-WKR-005705,WKR-PUB-005705,IE,LE-IE-SYNTH-001,TERMINATED,CONTRACTOR,PERMANENT,2017-05-29,2026-06-27,NB,Finance,Galway,CC-IE-015
HRIS-WKR-005706,WKR-PUB-005706,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-05-04,,F,Operations,Dublin,CC-IE-023
HRIS-WKR-005707,WKR-PUB-005707,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2026-01-05,,F,Technology,Dublin,CC-IE-034
HRIS-WKR-005708,WKR-PUB-005708,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-08-16,,M,People,Cork,CC-IE-004
HRIS-WKR-005709,WKR-PUB-005709,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-07-31,,F,Operations,Galway,CC-IE-033
HRIS-WKR-005710,WKR-PUB-005710,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-07-11,,F,Sales,Galway,CC-IE-040
HRIS-WKR-005711,WKR-PUB-005711,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-08-06,,M,Finance,Dublin,CC-IE-016
HRIS-WKR-005712,WKR-PUB-005712,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2017-03-02,2026-05-24,F,Technology,Cork,CC-IE-040
HRIS-WKR-005713,WKR-PUB-005713,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-06-15,,M,Operations,Remote-IE,CC-IE-031
HRIS-WKR-005714,WKR-PUB-005714,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-10-06,,F,Engineering,Dublin,CC-IE-009
HRIS-WKR-005715,WKR-PUB-005715,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-08-17,,F,Engineering,Dublin,CC-IE-022
HRIS-WKR-005716,WKR-PUB-005716,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-04-18,,M,Operations,Dublin,CC-IE-038
HRIS-WKR-005717,WKR-PUB-005717,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-10-07,,F,People,Cork,CC-IE-003
HRIS-WKR-005718,WKR-PUB-005718,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-08-20,,F,Sales,Dublin,CC-IE-035
HRIS-WKR-005719,WKR-PUB-005719,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2014-09-22,,M,Technology,Dublin,CC-IE-019
HRIS-WKR-005720,WKR-PUB-005720,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-12-16,,F,Operations,Remote-IE,CC-IE-029
HRIS-WKR-005721,WKR-PUB-005721,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-12-24,,F,Engineering,Dublin,CC-IE-019
HRIS-WKR-005722,WKR-PUB-005722,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-05-06,,M,Sales,Cork,CC-IE-024
HRIS-WKR-005723,WKR-PUB-005723,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-05-05,,NB,Engineering,Cork,CC-IE-009
HRIS-WKR-005724,WKR-PUB-005724,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-11-28,,M,Sales,Remote-IE,CC-IE-007
HRIS-WKR-005725,WKR-PUB-005725,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-12-06,,M,Sales,Galway,CC-IE-027
HRIS-WKR-005726,WKR-PUB-005726,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-01-21,,M,Sales,Cork,CC-IE-035
HRIS-WKR-005727,WKR-PUB-005727,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-07-31,,F,Operations,Remote-IE,CC-IE-023
HRIS-WKR-005728,WKR-PUB-005728,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2020-03-19,,F,Engineering,Cork,CC-IE-014
HRIS-WKR-005729,WKR-PUB-005729,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-03-18,,F,Sales,Dublin,CC-IE-005
HRIS-WKR-005730,WKR-PUB-005730,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-10-28,,F,Engineering,Dublin,CC-IE-028
HRIS-WKR-005731,WKR-PUB-005731,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-12-04,,M,Operations,Dublin,CC-IE-040
HRIS-WKR-005732,WKR-PUB-005732,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2015-04-15,,M,People,Dublin,CC-IE-039
HRIS-WKR-005733,WKR-PUB-005733,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-09-25,,F,Engineering,Remote-IE,CC-IE-019
HRIS-WKR-005734,WKR-PUB-005734,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-09-01,,M,Engineering,Dublin,CC-IE-029
HRIS-WKR-005735,WKR-PUB-005735,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-08-17,,M,People,Cork,CC-IE-010
HRIS-WKR-005736,WKR-PUB-005736,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-01-14,,M,People,Dublin,CC-IE-031
HRIS-WKR-005737,WKR-PUB-005737,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-09-03,,M,People,Dublin,CC-IE-017
HRIS-WKR-005738,WKR-PUB-005738,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-07-17,,F,Technology,Cork,CC-IE-009
HRIS-WKR-005739,WKR-PUB-005739,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-08-27,,M,Finance,Cork,CC-IE-021
HRIS-WKR-005740,WKR-PUB-005740,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2021-07-07,,M,Finance,Limerick,CC-IE-021
HRIS-WKR-005741,WKR-PUB-005741,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-01-06,,M,Engineering,Dublin,CC-IE-006
HRIS-WKR-005742,WKR-PUB-005742,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-04-05,,UNDISCLOSED,Operations,Remote-IE,CC-IE-026
HRIS-WKR-005743,WKR-PUB-005743,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-05-07,,NB,Finance,Galway,CC-IE-032
HRIS-WKR-005744,WKR-PUB-005744,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-03-08,,M,Finance,Limerick,CC-IE-007
HRIS-WKR-005745,WKR-PUB-005745,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-02-26,,M,Finance,Dublin,CC-IE-018
HRIS-WKR-005746,WKR-PUB-005746,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-03-22,,M,Finance,Dublin,CC-IE-007
HRIS-WKR-005747,WKR-PUB-005747,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-05-04,,F,Sales,Dublin,CC-IE-010
HRIS-WKR-005748,WKR-PUB-005748,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-09-01,,F,Finance,Dublin,CC-IE-012
HRIS-WKR-005749,WKR-PUB-005749,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2023-03-11,2026-08-31,M,Engineering,Dublin,CC-IE-019
HRIS-WKR-005750,WKR-PUB-005750,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-08-07,,F,Engineering,Dublin,CC-IE-008
HRIS-WKR-005751,WKR-PUB-005751,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-02-03,,M,Operations,Dublin,CC-IE-031
HRIS-WKR-005752,WKR-PUB-005752,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-02-15,,M,Operations,Limerick,CC-IE-004
HRIS-WKR-005753,WKR-PUB-005753,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-08-27,,M,Finance,Dublin,CC-IE-029
HRIS-WKR-005754,WKR-PUB-005754,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2018-08-30,,F,Engineering,Limerick,CC-IE-015
HRIS-WKR-005755,WKR-PUB-005755,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-05-16,,M,Engineering,Dublin,CC-IE-038
HRIS-WKR-005756,WKR-PUB-005756,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2016-12-27,,F,Engineering,Dublin,CC-IE-021
HRIS-WKR-005757,WKR-PUB-005757,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-01-14,,M,Engineering,Dublin,CC-IE-014
HRIS-WKR-005758,WKR-PUB-005758,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-11-23,,M,Engineering,Dublin,CC-IE-031
HRIS-WKR-005759,WKR-PUB-005759,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2017-11-14,,M,Finance,Cork,CC-IE-010
HRIS-WKR-005760,WKR-PUB-005760,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2024-01-25,2026-02-11,F,Engineering,Dublin,CC-IE-002
HRIS-WKR-005761,WKR-PUB-005761,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-11-02,,F,Technology,Dublin,CC-IE-034
HRIS-WKR-005762,WKR-PUB-005762,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-10-12,,M,People,Dublin,CC-IE-008
HRIS-WKR-005763,WKR-PUB-005763,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,FIXED_TERM,2026-02-19,,F,Engineering,Dublin,CC-IE-025
HRIS-WKR-005764,WKR-PUB-005764,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-26,,UNDISCLOSED,Engineering,Dublin,CC-IE-017
HRIS-WKR-005765,WKR-PUB-005765,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2020-07-24,,M,Sales,Dublin,CC-IE-023
HRIS-WKR-005766,WKR-PUB-005766,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-11-09,,M,Engineering,Dublin,CC-IE-023
HRIS-WKR-005767,WKR-PUB-005767,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-02-04,,M,People,Dublin,CC-IE-011
HRIS-WKR-005768,WKR-PUB-005768,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2019-03-21,,M,Sales,Cork,CC-IE-030
HRIS-WKR-005769,WKR-PUB-005769,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-11-21,,F,Engineering,Remote-IE,CC-IE-036
HRIS-WKR-005770,WKR-PUB-005770,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-01-07,,M,Engineering,Dublin,CC-IE-030
HRIS-WKR-005771,WKR-PUB-005771,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-06-14,,M,Engineering,Limerick,CC-IE-026
HRIS-WKR-005772,WKR-PUB-005772,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-06-21,,M,Technology,Dublin,CC-IE-031
HRIS-WKR-005773,WKR-PUB-005773,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-12-11,,M,Sales,Remote-IE,CC-IE-038
HRIS-WKR-005774,WKR-PUB-005774,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-08-27,,M,Sales,Remote-IE,CC-IE-029
HRIS-WKR-005775,WKR-PUB-005775,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-12-29,,F,People,Cork,CC-IE-007
HRIS-WKR-005776,WKR-PUB-005776,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2022-10-17,2026-07-10,F,Operations,Dublin,CC-IE-035
HRIS-WKR-005777,WKR-PUB-005777,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-02-20,,F,Engineering,Limerick,CC-IE-005
HRIS-WKR-005778,WKR-PUB-005778,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-09-25,,M,Engineering,Dublin,CC-IE-002
HRIS-WKR-005779,WKR-PUB-005779,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-04-22,,M,People,Dublin,CC-IE-007
HRIS-WKR-005780,WKR-PUB-005780,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2023-03-20,2026-10-14,M,Operations,Galway,CC-IE-031
HRIS-WKR-005781,WKR-PUB-005781,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-05-04,,F,Sales,Cork,CC-IE-010
HRIS-WKR-005782,WKR-PUB-005782,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-03-26,,F,Sales,Dublin,CC-IE-005
HRIS-WKR-005783,WKR-PUB-005783,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-01-17,,M,Operations,Remote-IE,CC-IE-036
HRIS-WKR-005784,WKR-PUB-005784,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-11-11,,F,Sales,Dublin,CC-IE-025
HRIS-WKR-005785,WKR-PUB-005785,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-05-14,,F,Engineering,Dublin,CC-IE-036
HRIS-WKR-005786,WKR-PUB-005786,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2022-10-14,,F,Engineering,Dublin,CC-IE-034
HRIS-WKR-005787,WKR-PUB-005787,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-07-09,,F,Finance,Dublin,CC-IE-016
HRIS-WKR-005788,WKR-PUB-005788,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-09-27,,F,Operations,Dublin,CC-IE-036
HRIS-WKR-005789,WKR-PUB-005789,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-09-04,,F,Sales,Dublin,CC-IE-018
HRIS-WKR-005790,WKR-PUB-005790,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-12-21,,M,Sales,Cork,CC-IE-005
HRIS-WKR-005791,WKR-PUB-005791,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-11-22,,NB,Engineering,Dublin,CC-IE-011
HRIS-WKR-005792,WKR-PUB-005792,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-09-04,,F,Engineering,Dublin,CC-IE-023
HRIS-WKR-005793,WKR-PUB-005793,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2019-04-14,,F,Finance,Dublin,CC-IE-032
HRIS-WKR-005794,WKR-PUB-005794,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-09-16,,M,Technology,Galway,CC-IE-020
HRIS-WKR-005795,WKR-PUB-005795,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-12-24,,F,Sales,Limerick,CC-IE-033
HRIS-WKR-005796,WKR-PUB-005796,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-11-02,,F,Operations,Dublin,CC-IE-003
HRIS-WKR-005797,WKR-PUB-005797,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-01-20,,F,Engineering,Cork,CC-IE-019
HRIS-WKR-005798,WKR-PUB-005798,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-11-30,,M,Engineering,Limerick,CC-IE-023
HRIS-WKR-005799,WKR-PUB-005799,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-04-09,,F,Operations,Remote-IE,CC-IE-002
HRIS-WKR-005800,WKR-PUB-005800,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-12-25,,M,Engineering,Dublin,CC-IE-009
HRIS-WKR-005801,WKR-PUB-005801,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-02-14,,M,Operations,Galway,CC-IE-016
HRIS-WKR-005802,WKR-PUB-005802,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2021-01-03,,M,Finance,Dublin,CC-IE-025
HRIS-WKR-005803,WKR-PUB-005803,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-02-22,,F,Operations,Dublin,CC-IE-021
HRIS-WKR-005804,WKR-PUB-005804,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-11-27,,F,Engineering,Dublin,CC-IE-003
HRIS-WKR-005805,WKR-PUB-005805,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-12-27,,M,Operations,Limerick,CC-IE-030
