hris_worker_id,payroll_worker_id,legal_entity_id,crosswalk_status,crosswalk_version
HRIS-WKR-006911,PAY-WKR-006695,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006912,PAY-WKR-006696,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006913,PAY-WKR-006697,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006914,PAY-WKR-006698,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006915,PAY-WKR-006699,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006916,PAY-WKR-006700,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006917,PAY-WKR-006701,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006918,PAY-WKR-006702,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006919,PAY-WKR-006703,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006920,PAY-WKR-006704,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006921,PAY-WKR-006705,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006922,PAY-WKR-006706,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006923,PAY-WKR-006707,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006924,PAY-WKR-006708,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006925,PAY-WKR-006709,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006926,PAY-WKR-006710,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006927,PAY-WKR-006711,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006928,PAY-WKR-006712,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006929,PAY-WKR-006713,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006930,PAY-WKR-006714,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006931,PAY-WKR-006715,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006932,PAY-WKR-006716,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006933,PAY-WKR-006717,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006934,PAY-WKR-006718,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006935,PAY-WKR-006719,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006936,PAY-WKR-006720,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006937,PAY-WKR-006721,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006938,PAY-WKR-006722,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006939,PAY-WKR-006723,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006940,PAY-WKR-006724,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006941,PAY-WKR-006725,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006942,PAY-WKR-006726,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006943,PAY-WKR-006727,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006944,PAY-WKR-006728,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006945,PAY-WKR-006729,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006946,PAY-WKR-006730,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006947,PAY-WKR-006731,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006948,PAY-WKR-006732,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006949,PAY-WKR-006733,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006950,PAY-WKR-006734,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006951,PAY-WKR-006735,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006952,PAY-WKR-006736,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006953,PAY-WKR-006737,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006954,PAY-WKR-006738,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006955,PAY-WKR-006739,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006956,PAY-WKR-006740,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006957,PAY-WKR-006741,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006958,PAY-WKR-006742,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006959,PAY-WKR-006743,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006960,PAY-WKR-006744,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006961,PAY-WKR-006745,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006962,PAY-WKR-006746,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006963,PAY-WKR-006747,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006964,PAY-WKR-006748,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006965,PAY-WKR-006749,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006966,PAY-WKR-006750,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006967,PAY-WKR-006751,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006968,PAY-WKR-006752,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006969,PAY-WKR-006753,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006970,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-006971,PAY-WKR-006754,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006972,PAY-WKR-006755,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006973,PAY-WKR-006756,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006974,PAY-WKR-006757,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006975,PAY-WKR-006758,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006976,PAY-WKR-006759,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006977,PAY-WKR-006760,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006978,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-006979,PAY-WKR-006761,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006980,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-006981,PAY-WKR-006762,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006982,PAY-WKR-006763,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006983,PAY-WKR-006764,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006984,PAY-WKR-006765,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006985,PAY-WKR-006766,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006986,PAY-WKR-006767,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006987,PAY-WKR-006768,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006988,PAY-WKR-006769,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006989,PAY-WKR-006770,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006990,PAY-WKR-006771,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006991,PAY-WKR-006772,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006992,PAY-WKR-006773,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006993,PAY-WKR-006774,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006994,PAY-WKR-006775,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006995,PAY-WKR-006776,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006996,PAY-WKR-006777,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006997,PAY-WKR-006778,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006998,PAY-WKR-006779,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-006999,PAY-WKR-006780,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007000,PAY-WKR-006781,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007001,PAY-WKR-006782,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007002,PAY-WKR-006783,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007003,PAY-WKR-006784,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007004,PAY-WKR-006785,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007005,PAY-WKR-006786,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007006,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-007007,PAY-WKR-006787,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007008,PAY-WKR-006788,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007009,PAY-WKR-006789,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007010,PAY-WKR-006790,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007011,PAY-WKR-006791,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007012,PAY-WKR-006792,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007013,PAY-WKR-006793,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007014,PAY-WKR-006794,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007015,PAY-WKR-006795,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007016,PAY-WKR-006796,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007017,PAY-WKR-006797,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007018,PAY-WKR-006798,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007019,PAY-WKR-006799,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007020,PAY-WKR-006800,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007021,PAY-WKR-006801,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007022,PAY-WKR-006802,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007023,PAY-WKR-006803,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007024,PAY-WKR-006804,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007025,PAY-WKR-006805,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007026,PAY-WKR-006806,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007027,PAY-WKR-006807,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007028,PAY-WKR-006808,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007029,PAY-WKR-006809,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007030,PAY-WKR-006810,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007031,PAY-WKR-006811,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007032,PAY-WKR-006812,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007033,PAY-WKR-006813,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007034,PAY-WKR-006814,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007035,PAY-WKR-006815,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007036,PAY-WKR-006816,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007037,PAY-WKR-006817,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007038,PAY-WKR-006818,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007039,PAY-WKR-006819,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007040,PAY-WKR-006820,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007041,PAY-WKR-006821,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007042,PAY-WKR-006822,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007043,PAY-WKR-006823,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007044,PAY-WKR-006824,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007045,PAY-WKR-006825,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007046,PAY-WKR-006826,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007047,PAY-WKR-006827,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007048,PAY-WKR-006828,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007049,PAY-WKR-006829,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007050,PAY-WKR-006830,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007051,PAY-WKR-006831,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007052,PAY-WKR-006832,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007053,PAY-WKR-006833,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007054,PAY-WKR-006834,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007055,PAY-WKR-006835,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007056,PAY-WKR-006836,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007057,PAY-WKR-006837,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007058,PAY-WKR-006838,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007059,PAY-WKR-006839,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007060,PAY-WKR-006840,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007061,PAY-WKR-006841,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007062,PAY-WKR-006842,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007063,PAY-WKR-006843,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007064,PAY-WKR-006844,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007065,PAY-WKR-006845,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007066,PAY-WKR-006846,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007067,PAY-WKR-006847,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007068,PAY-WKR-006848,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007069,PAY-WKR-006849,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007070,PAY-WKR-006850,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007071,PAY-WKR-006851,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007072,PAY-WKR-006852,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007073,PAY-WKR-006853,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007074,PAY-WKR-006854,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007075,PAY-WKR-006855,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007076,PAY-WKR-006856,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007077,PAY-WKR-006857,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007078,PAY-WKR-006858,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007079,PAY-WKR-006859,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007080,PAY-WKR-006860,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007081,PAY-WKR-006861,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007082,PAY-WKR-006862,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007083,PAY-WKR-006863,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007084,PAY-WKR-006864,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007085,PAY-WKR-006865,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007086,PAY-WKR-006866,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007087,PAY-WKR-006867,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007088,PAY-WKR-006868,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007089,PAY-WKR-006869,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007090,PAY-WKR-006870,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007091,PAY-WKR-006871,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007092,PAY-WKR-006872,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007093,PAY-WKR-006873,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007094,PAY-WKR-006874,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007095,PAY-WKR-006875,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007096,PAY-WKR-006876,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007097,PAY-WKR-006877,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007098,PAY-WKR-006878,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007099,PAY-WKR-006879,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007100,PAY-WKR-006880,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007101,PAY-WKR-006881,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007102,PAY-WKR-006882,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007103,PAY-WKR-006883,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007104,PAY-WKR-006884,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007105,PAY-WKR-006885,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007106,PAY-WKR-006886,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007107,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-007108,PAY-WKR-006887,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007109,PAY-WKR-006888,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007110,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-007111,PAY-WKR-006889,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007112,PAY-WKR-006890,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007113,PAY-WKR-006891,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007114,PAY-WKR-006892,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007115,PAY-WKR-006893,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007116,PAY-WKR-006894,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007117,PAY-WKR-006895,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007118,PAY-WKR-006896,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007119,PAY-WKR-006897,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007120,PAY-WKR-006898,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007121,PAY-WKR-006899,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007122,PAY-WKR-006900,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007123,PAY-WKR-006901,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007124,PAY-WKR-006902,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007125,PAY-WKR-006903,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007126,PAY-WKR-006904,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007127,PAY-WKR-006905,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007128,PAY-WKR-006906,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007129,PAY-WKR-006907,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007130,PAY-WKR-006908,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007131,PAY-WKR-006909,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007132,PAY-WKR-006910,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007133,PAY-WKR-006911,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007134,PAY-WKR-006912,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007135,PAY-WKR-006913,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007136,PAY-WKR-006914,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007137,PAY-WKR-006915,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007138,PAY-WKR-006916,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007139,PAY-WKR-006917,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007140,PAY-WKR-006918,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007141,PAY-WKR-006919,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007142,PAY-WKR-006920,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007143,PAY-WKR-006921,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007144,PAY-WKR-006922,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007145,PAY-WKR-006923,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007146,PAY-WKR-006924,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007147,PAY-WKR-006925,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007148,PAY-WKR-006926,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007149,PAY-WKR-006927,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007150,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-007151,PAY-WKR-006928,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007152,PAY-WKR-006929,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007153,PAY-WKR-006930,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007154,PAY-WKR-006931,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007155,PAY-WKR-006932,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007156,PAY-WKR-006933,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007157,PAY-WKR-006934,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007158,,LE-IE-SYNTH-001,MISSING,xwalk_v1.0.0
HRIS-WKR-007159,PAY-WKR-006935,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
HRIS-WKR-007160,PAY-WKR-006936,LE-IE-SYNTH-001,ACTIVE,xwalk_v1.0.0
